date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:30:11	148736/148736	---M--	200	added ('OK')	image/jpeg	etag:%2224500-64a6141cae655%22	http://www.bnc100.com/upload/images/ueditor/20260209/17706314362093845.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20260209/17706314362093845.jpg	(from http://www.bnc100.com/news/zitiganxibaoyouxiaozhiliaoluanchaozaoshuai.html)
10:30:14	20022/20022	---M--	200	added ('OK')	image/jpeg	etag:%224e36-64a614398c643%22	http://www.bnc100.com/upload/images/ueditor/20260209/17706314669848456.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20260209/17706314669848456.jpg	(from http://www.bnc100.com/news/zitiganxibaoyouxiaozhiliaoluanchaozaoshuai.html)
10:30:21	37469/37469	---M--	200	added ('OK')	image/jpeg	etag:%22925d-64a6143ea0e75%22	http://www.bnc100.com/upload/images/ueditor/20260209/17706314715151319.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20260209/17706314715151319.jpg	(from http://www.bnc100.com/news/zitiganxibaoyouxiaozhiliaoluanchaozaoshuai.html)
10:31:11	4106396/4106396	---M--	200	added ('OK')	image/png	etag:%223ea89c-64595319401a8%22	http://www.bnc100.com/upload/images/article/20251210/17653569445242572.png	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/article/20251210/17653569445242572.png	(from http://www.bnc100.com/news/bainianchunhuganmeibaihuanyanzhenxiufuganzangshunshangdanbanmeibai.html)
10:31:44	4554079/4554079	---M--	200	added ('OK')	image/jpeg	etag:%22457d5f-64a23d8980533%22	http://www.bnc100.com/upload/images/ueditor/20260206/17703676784283631.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20260206/17703676784283631.jpg	(from http://www.bnc100.com/news/bainianchunweinindingzhixibaojikangshuai.html)
10:37:22	2604078/2604078	---M--	200	added ('OK')	image/png	etag:%2227bc2e-64a61451ba757%22	http://www.bnc100.com/upload/images/ueditor/20260209/17706314911664418.png	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20260209/17706314911664418.png	(from http://www.bnc100.com/news/zitiganxibaoyouxiaozhiliaoluanchaozaoshuai.html)
10:37:47	152889/152889	---M--	200	added ('OK')	image/jpeg	etag:%2225539-64a614a9f7620%22	http://www.bnc100.com/upload/images/ueditor/20260209/17706315845555001.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20260209/17706315845555001.jpg	(from http://www.bnc100.com/news/zitiganxibaoyouxiaozhiliaoluanchaozaoshuai.html)
10:38:05	109710/109710	---M--	200	added ('OK')	image/jpeg	etag:%221ac8e-64a614bde16e1%22	http://www.bnc100.com/upload/images/ueditor/20260209/17706316051969008.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20260209/17706316051969008.jpg	(from http://www.bnc100.com/news/zitiganxibaoyouxiaozhiliaoluanchaozaoshuai.html)
10:38:23	105726/105726	---M--	200	added ('OK')	image/jpeg	etag:%2219cfe-64a6150c49116%22	http://www.bnc100.com/upload/images/ueditor/20260209/17706316878762991.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20260209/17706316878762991.jpg	(from http://www.bnc100.com/news/zitiganxibaoyouxiaozhiliaoluanchaozaoshuai.html)
10:39:51	537374/537374	---M--	200	added ('OK')	image/png	etag:%228331e-64a4a4629a342%22	http://www.bnc100.com/upload/images/ueditor/20260208/17705327258393780.png	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20260208/17705327258393780.png	(from http://www.bnc100.com/news/zitiganxibaozhiliaofeibusunshangfeixianweihua.html)
10:40:19	169663/169663	---M--	200	added ('OK')	image/png	etag:%22296bf-64a4a48d2da79%22	http://www.bnc100.com/upload/images/ueditor/20260208/17705327703557504.png	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20260208/17705327703557504.png	(from http://www.bnc100.com/news/zitiganxibaozhiliaofeibusunshangfeixianweihua.html)
10:41:27	3812096/3812096	---M--	200	added ('OK')	image/png	etag:%223a2b00-64a614657812b%22	http://www.bnc100.com/upload/images/ueditor/20260209/17706315125198269.png	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20260209/17706315125198269.png	(from http://www.bnc100.com/news/zitiganxibaoyouxiaozhiliaoluanchaozaoshuai.html)
10:41:36	3664560/3664560	---M--	200	added ('OK')	image/png	etag:%2237eab0-64a61484b674a%22	http://www.bnc100.com/upload/images/ueditor/20260209/17706315453520120.png	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20260209/17706315453520120.png	(from http://www.bnc100.com/news/zitiganxibaoyouxiaozhiliaoluanchaozaoshuai.html)
10:41:54	105726/105726	---M--	200	added ('OK')	image/jpeg	etag:%2219cfe-64a4a512cb4db%22	http://www.bnc100.com/upload/images/ueditor/20260208/17705329101683861.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20260208/17705329101683861.jpg	(from http://www.bnc100.com/news/zitiganxibaozhiliaofeibusunshangfeixianweihua.html)
10:41:55	4999/4999	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2005%20Mar%202026%2002:41:55%20GMT	http://www.bnc100.com/list/www.baidu.com	D:/My%20Web%20Sites/copy/www.bnc100.com/list/www.baidu.e7.delayed	(from http://www.bnc100.com/list/1.html)
10:41:55	4999/4999	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2005%20Mar%202026%2002:41:55%20GMT	http://www.bnc100.com/product/www.baidu.com	D:/My%20Web%20Sites/copy/www.bnc100.com/product/www.baidu.e8.delayed	(from http://www.bnc100.com/product/1.html)
10:41:56	18080/18080	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:41:55%20GMT	http://www.bnc100.com/list/2.html?page=2	D:/My%20Web%20Sites/copy/www.bnc100.com/list/24658.html	(from http://www.bnc100.com/list/2.html)
10:41:56	24490/24490	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:41:56%20GMT	http://www.bnc100.com/list/3.html?page=2	D:/My%20Web%20Sites/copy/www.bnc100.com/list/34658.html	(from http://www.bnc100.com/list/3.html)
10:41:57	24295/24295	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:41:56%20GMT	http://www.bnc100.com/list/3.html?page=3	D:/My%20Web%20Sites/copy/www.bnc100.com/list/39ba9.html	(from http://www.bnc100.com/list/3.html)
10:41:57	24295/24295	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:41:57%20GMT	http://www.bnc100.com/list/3.html?page=4	D:/My%20Web%20Sites/copy/www.bnc100.com/list/3fdb0.html	(from http://www.bnc100.com/list/3.html)
10:41:57	24295/24295	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:41:57%20GMT	http://www.bnc100.com/list/3.html?page=5	D:/My%20Web%20Sites/copy/www.bnc100.com/list/3af4d.html	(from http://www.bnc100.com/list/3.html)
10:41:58	24295/24295	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:41:57%20GMT	http://www.bnc100.com/list/3.html?page=6	D:/My%20Web%20Sites/copy/www.bnc100.com/list/3c575.html	(from http://www.bnc100.com/list/3.html)
10:41:58	24531/24531	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:41:58%20GMT	http://www.bnc100.com/list/3.html?page=7	D:/My%20Web%20Sites/copy/www.bnc100.com/list/3235c.html	(from http://www.bnc100.com/list/3.html)
10:41:58	547/547	---M--	200	added ('OK')	image/png	etag:%22223-565f8909c2400%22	http://www.bnc100.com/static/home/css/default-skin/default-skin.png	D:/My%20Web%20Sites/copy/www.bnc100.com/static/home/css/default-skin/default-skin.png	(from http://www.bnc100.com/static/home/css/default-skin/default-skin.css)
10:41:59	1554/1554	---M--	200	added ('OK')	image/svg+xml	etag:%22612-565f8909c2400%22	http://www.bnc100.com/static/home/css/default-skin/default-skin.svg	D:/My%20Web%20Sites/copy/www.bnc100.com/static/home/css/default-skin/default-skin.svg	(from http://www.bnc100.com/static/home/css/default-skin/default-skin.css)
10:41:59	191866/191866	---M--	200	added ('OK')	image/png	etag:%222ed7a-64a4a4b7ee83d%22	http://www.bnc100.com/upload/images/ueditor/20260208/17705328146235111.png	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20260208/17705328146235111.png	(from http://www.bnc100.com/news/zitiganxibaozhiliaofeibusunshangfeixianweihua.html)
10:41:59	866/866	---M--	200	added ('OK')	image/gif	etag:%22362-565f8909c2400%22	http://www.bnc100.com/static/home/css/default-skin/preloader.gif	D:/My%20Web%20Sites/copy/www.bnc100.com/static/home/css/default-skin/preloader.gif	(from http://www.bnc100.com/static/home/css/default-skin/default-skin.css)
10:42:13	792001/792001	---M--	200	added ('OK')	image/png	etag:%22c15c1-64a4a4ad7951e%22	http://www.bnc100.com/upload/images/ueditor/20260208/17705328033899753.png	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20260208/17705328033899753.png	(from http://www.bnc100.com/news/zitiganxibaozhiliaofeibusunshangfeixianweihua.html)
10:48:25	19639345/19639345	---M--	200	added ('OK')	video/mp4	etag:%2212bac31-608874a75c956%22	http://www.bnc100.com/upload/files/article/20231025/16982270236972642.mp4	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/files/article/20231025/16982270236972642.mp4	(from http://www.bnc100.com/about)
10:48:27	15417/15417	---M--	200	added ('OK')	image/jpeg	etag:%223c39-607cc9ac7f8bb%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974252113102124.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974252113102124.jpg	(from http://www.bnc100.com/item/3.html)
10:48:31	33347/33347	---M--	200	added ('OK')	image/jpeg	etag:%228243-607cc9d7932e6%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974252562813248.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974252562813248.jpg	(from http://www.bnc100.com/item/3.html)
10:48:31	24896/24896	---M--	200	added ('OK')	image/jpeg	etag:%226140-607ccb076e203%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974255759566481.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974255759566481.jpg	(from http://www.bnc100.com/item/3.html)
10:48:33	47638/47638	---M--	200	added ('OK')	image/jpeg	etag:%22ba16-607cc9fb73d50%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974252942034119.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974252942034119.jpg	(from http://www.bnc100.com/item/3.html)
10:48:34	23093/23093	---M--	200	added ('OK')	image/jpeg	etag:%225a35-607ccb0df5f89%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974255829096536.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974255829096536.jpg	(from http://www.bnc100.com/item/3.html)
10:48:36	11238/11238	---M--	200	added ('OK')	image/jpeg	etag:%222be6-607ccbaea9217%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974257504644340.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974257504644340.jpg	(from http://www.bnc100.com/item/3.html)
10:48:37	21718/21718	---M--	200	added ('OK')	image/jpeg	etag:%2254d6-607ccb5938b7b%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974256613547836.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974256613547836.jpg	(from http://www.bnc100.com/item/3.html)
10:48:39	10923/10923	---M--	200	added ('OK')	image/jpeg	etag:%222aab-607ccc579347c%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974259286259330.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974259286259330.jpg	(from http://www.bnc100.com/item/3.html)
10:48:40	17981/17981	---M--	200	added ('OK')	image/jpeg	etag:%22463d-607ccc7971c7c%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974259632139636.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974259632139636.jpg	(from http://www.bnc100.com/item/3.html)
10:48:42	71445/71445	---M--	200	added ('OK')	image/jpeg	etag:%2211715-607ccb32cfa40%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974256215771501.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974256215771501.jpg	(from http://www.bnc100.com/item/3.html)
10:48:45	37257/37257	---M--	200	added ('OK')	image/jpeg	etag:%229189-607ccc8e4384f%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974259856767886.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974259856767886.jpg	(from http://www.bnc100.com/item/3.html)
10:48:46	36456/36456	---M--	200	added ('OK')	image/jpeg	etag:%228e68-607cccd312322%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974260572884812.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974260572884812.jpg	(from http://www.bnc100.com/item/3.html)
10:48:47	963/963	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:48:46%20GMT	http://www.bnc100.com/item/www.baidu.com	D:/My%20Web%20Sites/copy/www.bnc100.com/item/www.baidu.html	(from http://www.bnc100.com/item/3.html)
10:48:48	34457/34457	---M--	200	added ('OK')	image/jpeg	etag:%228699-607cccd77d85f%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974260629477568.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974260629477568.jpg	(from http://www.bnc100.com/item/3.html)
10:48:49	16706/16706	---M--	200	added ('OK')	image/jpeg	etag:%224142-607cd7381b203%22	http://www.bnc100.com/upload/images/product/20231016/16974288476244251.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/product/20231016/16974288476244251.jpg	(from http://www.bnc100.com/item/4.html)
10:48:50	32083/32083	---M--	200	added ('OK')	image/jpeg	etag:%227d53-607ccd7592c60%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974262275519569.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974262275519569.jpg	(from http://www.bnc100.com/item/3.html)
10:48:51	18890/18890	---M--	200	added ('OK')	image/jpeg	etag:%2249ca-607cf1e7e04ac%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974360111602657.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974360111602657.jpg	(from http://www.bnc100.com/item/4.html)
10:48:52	14338/14338	---M--	200	added ('OK')	image/jpeg	etag:%223802-607cf2082bb90%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974360453835905.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974360453835905.jpg	(from http://www.bnc100.com/item/4.html)
10:48:55	17794/17794	---M--	200	added ('OK')	image/jpeg	etag:%224582-607cf2db4bd48%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974362668642792.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974362668642792.jpg	(from http://www.bnc100.com/item/4.html)
10:48:56	37136/37136	---M--	200	added ('OK')	image/jpeg	etag:%229110-607cf2591ff64%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974361304143229.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974361304143229.jpg	(from http://www.bnc100.com/item/4.html)
10:48:57	33936/33936	---M--	200	added ('OK')	image/jpeg	etag:%228490-607cf2bb526de%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974362334241399.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974362334241399.jpg	(from http://www.bnc100.com/item/4.html)
10:48:58	18557/18557	---M--	200	added ('OK')	image/jpeg	etag:%22487d-607cf2ff5d8d4%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974363049393390.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974363049393390.jpg	(from http://www.bnc100.com/item/4.html)
10:49:00	18645/18645	---M--	200	added ('OK')	image/jpeg	etag:%2248d5-607cf3192aa89%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974363317573003.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974363317573003.jpg	(from http://www.bnc100.com/item/4.html)
10:49:00	18729/18729	---M--	200	added ('OK')	image/jpeg	etag:%224929-607cf32c6c421%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974363519736922.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974363519736922.jpg	(from http://www.bnc100.com/item/4.html)
10:49:01	22251/22251	---M--	200	added ('OK')	image/jpeg	etag:%2256eb-607cf35812600%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974363975189031.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974363975189031.jpg	(from http://www.bnc100.com/item/4.html)
10:49:04	27067/27067	---M--	200	added ('OK')	image/jpeg	etag:%2269bb-607cf39adfe05%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974364679601643.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974364679601643.jpg	(from http://www.bnc100.com/item/4.html)
10:49:05	21419/21419	---M--	200	added ('OK')	image/jpeg	etag:%2253ab-607fb752ddc9f%22	http://www.bnc100.com/upload/images/product/20231018/16976264444889124.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/product/20231018/16976264444889124.jpg	(from http://www.bnc100.com/item/18.html)
10:49:08	46052/46052	---M--	200	added ('OK')	image/jpeg	etag:%22b3e4-607cf39fe8ea7%22	http://www.bnc100.com/upload/images/ueditor/20231016/16974364728159962.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231016/16974364728159962.jpg	(from http://www.bnc100.com/item/4.html)
10:49:08	16280/16280	---M--	200	added ('OK')	image/jpeg	etag:%223f98-607fb62efdeeb%22	http://www.bnc100.com/upload/images/ueditor/20231018/16976261381302567.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231018/16976261381302567.jpg	(from http://www.bnc100.com/item/18.html)
10:49:08	27527/27527	---M--	200	added ('OK')	image/jpeg	etag:%226b87-607fb5f908b3e%22	http://www.bnc100.com/upload/images/ueditor/20231018/16976260813742598.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231018/16976260813742598.jpg	(from http://www.bnc100.com/item/18.html)
10:49:11	14187/14187	---M--	200	added ('OK')	image/jpeg	etag:%22376b-607fbebc96caf%22	http://www.bnc100.com/upload/images/ueditor/20231018/16976284347084803.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231018/16976284347084803.jpg	(from http://www.bnc100.com/item/7.html)
10:49:13	30082/30082	---M--	200	added ('OK')	image/jpeg	etag:%227582-607fb6526e093%22	http://www.bnc100.com/upload/images/ueditor/20231018/16976261756376133.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231018/16976261756376133.jpg	(from http://www.bnc100.com/item/18.html)
10:49:13	30643/30643	---M--	200	added ('OK')	image/jpeg	etag:%2277b3-607fb6d8ff5f2%22	http://www.bnc100.com/upload/images/ueditor/20231018/16976263164961605.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231018/16976263164961605.jpg	(from http://www.bnc100.com/item/18.html)
10:49:16	29108/29108	---M--	200	added ('OK')	image/jpeg	etag:%2271b4-607fbe5b55884%22	http://www.bnc100.com/upload/images/ueditor/20231018/16976283324262967.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231018/16976283324262967.jpg	(from http://www.bnc100.com/item/7.html)
10:49:16	20272/20272	---M--	200	added ('OK')	image/jpeg	etag:%224f30-607fbe7b2a8e8%22	http://www.bnc100.com/upload/images/ueditor/20231018/16976283651542482.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231018/16976283651542482.jpg	(from http://www.bnc100.com/item/7.html)
10:49:17	26192/26192	---M--	200	added ('OK')	image/jpeg	etag:%226650-607fbe9427a8c%22	http://www.bnc100.com/upload/images/ueditor/20231018/16976283914004860.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231018/16976283914004860.jpg	(from http://www.bnc100.com/item/7.html)
10:49:20	374578/374578	---M--	200	added ('OK')	image/jpeg	etag:%225b732-605255f982800%22	http://www.bnc100.com/static/home/images/pro2_1.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/static/home/images/pro2_1.jpg	(from http://www.bnc100.com/item/3.html)
10:49:22	25813/25813	---M--	200	added ('OK')	image/jpeg	etag:%2264d5-607fc03b56a37%22	http://www.bnc100.com/upload/images/ueditor/20231018/16976288351358633.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231018/16976288351358633.jpg	(from http://www.bnc100.com/item/9.html)
10:49:22	19869/19869	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:22%20GMT	http://www.bnc100.com/service?page=1	D:/My%20Web%20Sites/copy/www.bnc100.com/service2679.html	(from http://www.bnc100.com/service?page=2)
10:49:22	86212/86212	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:22%20GMT	http://www.bnc100.com/news/bainianchun.html	D:/My%20Web%20Sites/copy/www.bnc100.com/news/bainianchun.html	(from http://www.bnc100.com/list/12.html)
10:49:23	80588/80588	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:23%20GMT	http://www.bnc100.com/news/zitiganxibaoautologous-stem-cells.html	D:/My%20Web%20Sites/copy/www.bnc100.com/news/zitiganxibaoautologous-stem-cells.html	(from http://www.bnc100.com/list/12.html)
10:49:23	80588/80588	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:23%20GMT	http://www.bnc100.com/news/zitiganxibaoshouchuanzhehejianchizhetobainianchun.html	D:/My%20Web%20Sites/copy/www.bnc100.com/news/zitiganxibaoshouchuanzhehejianchizhetobainianchun.html	(from http://www.bnc100.com/list/12.html)
10:49:24	23122/23122	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:23%20GMT	http://www.bnc100.com/news/zitiganxibaojishu25yingyonganquanyouxiao.html	D:/My%20Web%20Sites/copy/www.bnc100.com/news/zitiganxibaojishu25yingyonganquanyouxiao.html	(from http://www.bnc100.com/list/12.html)
10:49:24	24766/24766	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:24%20GMT	http://www.bnc100.com/list/12.html?page=2	D:/My%20Web%20Sites/copy/www.bnc100.com/list/124658.html	(from http://www.bnc100.com/list/12.html)
10:49:25	24766/24766	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:24%20GMT	http://www.bnc100.com/list/12.html?page=3	D:/My%20Web%20Sites/copy/www.bnc100.com/list/129ba9.html	(from http://www.bnc100.com/list/12.html)
10:49:25	41121/41121	---M--	200	added ('OK')	image/jpeg	etag:%22a0a1-607fc024bf89e%22	http://www.bnc100.com/upload/images/ueditor/20231018/16976288115448796.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231018/16976288115448796.jpg	(from http://www.bnc100.com/item/9.html)
10:49:25	21888/21888	---M--	200	added ('OK')	image/jpeg	etag:%225580-607fc0bec57f9%22	http://www.bnc100.com/upload/images/ueditor/20231018/16976289739901531.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231018/16976289739901531.jpg	(from http://www.bnc100.com/item/9.html)
10:49:25	24171/24171	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:25%20GMT	http://www.bnc100.com/list/12.html?page=4	D:/My%20Web%20Sites/copy/www.bnc100.com/list/12fdb0.html	(from http://www.bnc100.com/list/12.html)
10:49:26	24171/24171	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:25%20GMT	http://www.bnc100.com/list/12.html?page=5	D:/My%20Web%20Sites/copy/www.bnc100.com/list/12af4d.html	(from http://www.bnc100.com/list/12.html)
10:49:26	57193/57193	---M--	200	added ('OK')	image/jpeg	etag:%22df69-607fc0e8ccd3e%22	http://www.bnc100.com/upload/images/ueditor/20231018/16976290176610029.jpg	D:/My%20Web%20Sites/copy/www.bnc100.com/upload/images/ueditor/20231018/16976290176610029.jpg	(from http://www.bnc100.com/item/9.html)
10:49:26	24376/24376	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:26%20GMT	http://www.bnc100.com/list/12.html?page=6	D:/My%20Web%20Sites/copy/www.bnc100.com/list/12c575.html	(from http://www.bnc100.com/list/12.html)
10:49:26	24376/24376	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:26%20GMT	http://www.bnc100.com/list/12.html?page=7	D:/My%20Web%20Sites/copy/www.bnc100.com/list/12235c.html	(from http://www.bnc100.com/list/12.html)
10:49:27	78174/78174	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:26%20GMT	http://www.bnc100.com/news/zitiganxibaozhiliaoxinjibing.html	D:/My%20Web%20Sites/copy/www.bnc100.com/news/zitiganxibaozhiliaoxinjibing.html	(from http://www.bnc100.com/list/13.html)
10:49:27	24738/24738	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:27%20GMT	http://www.bnc100.com/list/13.html?page=2	D:/My%20Web%20Sites/copy/www.bnc100.com/list/134658.html	(from http://www.bnc100.com/list/13.html)
10:49:27	24738/24738	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:27%20GMT	http://www.bnc100.com/list/13.html?page=3	D:/My%20Web%20Sites/copy/www.bnc100.com/list/139ba9.html	(from http://www.bnc100.com/list/13.html)
10:49:27	24738/24738	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:27%20GMT	http://www.bnc100.com/list/13.html?page=4	D:/My%20Web%20Sites/copy/www.bnc100.com/list/13fdb0.html	(from http://www.bnc100.com/list/13.html)
10:49:28	24283/24283	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:27%20GMT	http://www.bnc100.com/list/13.html?page=5	D:/My%20Web%20Sites/copy/www.bnc100.com/list/13af4d.html	(from http://www.bnc100.com/list/13.html)
10:49:28	24283/24283	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:28%20GMT	http://www.bnc100.com/list/13.html?page=6	D:/My%20Web%20Sites/copy/www.bnc100.com/list/13c575.html	(from http://www.bnc100.com/list/13.html)
10:49:28	24283/24283	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Mar%202026%2002:49:28%20GMT	http://www.bnc100.com/list/13.html?page=7	D:/My%20Web%20Sites/copy/www.bnc100.com/list/13235c.html	(from http://www.bnc100.com/list/13.html)
